chain_id	dex_id	pair_address	token_address	token_name	token_symbol	token_m5_buys	token_m5_sells	token_h1_buys	token_h1_sells	token_h1_to_m5_buys	token_liquidity	token_market_cap	token_created_at	token_created_since	token_eti	token_header	token_website	token_twitter	token_links	token_img_key	token_price_usd	token_price_change_h24	token_price_change_h6	token_price_change_h1	token_price_change_m5
solana	raydium	EvUuUZ6N35c3XSdDEA3UyN2it6TmdPzBV1r48M1gsmkF	57jbQ6fW5oBKoqTcpiq63xvcvhVFMjnyNSFPuSAe4jE5	Museum of Cats	MUCA	45	46	2284	1714	0.24	15028.54	70237	False	True	True	True	3	3f06ac	0.00007023	6616	6616	688	-8.43		
