chain_id	dex_id	pair_address	token_address	token_name	token_symbol	token_m5_buys	token_m5_sells	token_h1_buys	token_h1_sells	token_h1_to_m5_buys	token_liquidity	token_market_cap	token_created_at	token_created_since	token_eti	token_header	token_website	token_twitter	token_links	token_img_key	token_price_usd	token_price_change_h24	token_price_change_h6	token_price_change_h1	token_price_change_m5
solana	raydium	HppfYK7tTB18eSFGtP6nUHNeZBvw3WWT69U59YQA79GV	BcBWzv8qvfyuZN3cPf8eu2L8F8q3Q6gcC694jYjPH1Xg	Monaco Coin	$MONACO	8	10	98	57	0.98	26276.44	71229	False	True	False	True	2	0f0795	0.00007122	25	25	103	-11.14		
