chain_id	dex_id	pair_address	token_address	token_name	token_symbol	token_m5_buys	token_m5_sells	token_h1_buys	token_h1_sells	token_h1_to_m5_buys	token_liquidity	token_market_cap	token_created_at	token_created_since	token_eti	token_header	token_website	token_twitter	token_links	token_img_key	token_price_usd	token_price_change_h24	token_price_change_h6	token_price_change_h1	token_price_change_m5
solana	raydium	FPX85YB8Z3NayF9MWoDuyJTHfxRZR4heL9zuYap8UCsX	FoD8HJ6kPPFuZ1TJnd9DKRTLco5hehgZeaFR5unurpdF	RANDY	RANDY	0	0	2	1		22152.94	166324	False	True	True	True	3	fe355a	0.00008328	5369	5369	-0.01	0		
