chain_id	dex_id	pair_address	token_address	token_name	token_symbol	token_m5_buys	token_m5_sells	token_h1_buys	token_h1_sells	token_h1_to_m5_buys	token_liquidity	token_market_cap	token_created_at	token_created_since	token_eti	token_header	token_website	token_twitter	token_links	token_img_key	token_price_usd	token_price_change_h24	token_price_change_h6	token_price_change_h1	token_price_change_m5
solana	raydium	6c34bUTAp8omBmc7qZn1NEirjEwwHxFMn3Sirs6gtTbA	67VcrASAt3MPjf2tbiXJvoLf2p7kQHZUQ1UHwxFzzzCV	El Wiwi	WIWI	41	22	618	510	0.8	112575.8	443115	False	True	True	True	3	510132	0.0004664	5024	5024	33.91	17.64		
