chain_id	dex_id	pair_address	token_address	token_name	token_symbol	token_m5_buys	token_m5_sells	token_h1_buys	token_h1_sells	token_h1_to_m5_buys	token_liquidity	token_market_cap	token_created_at	token_created_since	token_eti	token_header	token_website	token_twitter	token_links	token_img_key	token_price_usd	token_price_change_h24	token_price_change_h6	token_price_change_h1	token_price_change_m5
solana	raydium	2h282gdoEDejWWtXTMfPxvMDVPqKb7rVf24b2gWS1cg4	Bx74hpFiaiBbSonrjyqxjGfAA7gRxM2CeKiy31uN6biR	gomu gator	gomu	135	53	2013	1182	0.8	70566.29	364610	False	True	True	True	3	b400d4	0.0004846	743	743	743	25.49		
